customer_id,first_name,last_name,email,signup_date,customer_type,acquisition_channel,country,region_id
900,Customer900,Canada,customer900@scrunchieshop.ca,2023-04-30,VIP,Organic,Canada,4
901,Customer901,Canada,customer901@scrunchieshop.ca,2024-05-05,New,Email,Canada,4
902,Customer902,Canada,customer902@scrunchieshop.ca,2024-03-27,New,Paid Ads,Canada,3
903,Customer903,Canada,customer903@scrunchieshop.ca,2024-05-14,New,Referral,Canada,4
904,Customer904,Canada,customer904@scrunchieshop.ca,2023-06-14,Returning,Paid Ads,Canada,3
905,Customer905,Canada,customer905@scrunchieshop.ca,2023-07-01,Returning,Paid Ads,Canada,2
906,Customer906,Canada,customer906@scrunchieshop.ca,2024-04-13,New,Referral,Canada,6
907,Customer907,Canada,customer907@scrunchieshop.ca,2023-01-07,Returning,Email,Canada,5
908,Customer908,Canada,customer908@scrunchieshop.ca,2023-11-26,Returning,Referral,Canada,2
909,Customer909,Canada,customer909@scrunchieshop.ca,2024-11-03,Returning,Paid Ads,Canada,6
910,Customer910,Canada,customer910@scrunchieshop.ca,2023-05-31,Returning,Referral,Canada,3
911,Customer911,Canada,customer911@scrunchieshop.ca,2023-03-26,Returning,Paid Ads,Canada,6
912,Customer912,Canada,customer912@scrunchieshop.ca,2023-05-27,Returning,Paid Ads,Canada,3
913,Customer913,Canada,customer913@scrunchieshop.ca,2024-09-15,New,Referral,Canada,2
914,Customer914,Canada,customer914@scrunchieshop.ca,2024-01-16,Returning,Organic,Canada,1
915,Customer915,Canada,customer915@scrunchieshop.ca,2024-07-01,Returning,Referral,Canada,1
916,Customer916,Canada,customer916@scrunchieshop.ca,2023-10-12,VIP,Organic,Canada,6
917,Customer917,Canada,customer917@scrunchieshop.ca,2024-11-30,Returning,Paid Ads,Canada,1
918,Customer918,Canada,customer918@scrunchieshop.ca,2023-03-23,Returning,Paid Ads,Canada,3
919,Customer919,Canada,customer919@scrunchieshop.ca,2024-05-28,New,Organic,Canada,4
920,Customer920,Canada,customer920@scrunchieshop.ca,2024-12-09,New,Paid Ads,Canada,3
921,Customer921,Canada,customer921@scrunchieshop.ca,2024-06-06,New,Organic,Canada,4
922,Customer922,Canada,customer922@scrunchieshop.ca,2024-01-21,New,Organic,Canada,2
923,Customer923,Canada,customer923@scrunchieshop.ca,2024-12-07,Returning,Paid Ads,Canada,5
924,Customer924,Canada,customer924@scrunchieshop.ca,2024-04-15,VIP,Email,Canada,4
925,Customer925,Canada,customer925@scrunchieshop.ca,2023-04-29,New,Organic,Canada,1
926,Customer926,Canada,customer926@scrunchieshop.ca,2024-01-31,New,Referral,Canada,3
927,Customer927,Canada,customer927@scrunchieshop.ca,2024-06-15,Returning,Referral,Canada,2
928,Customer928,Canada,customer928@scrunchieshop.ca,2023-09-18,New,Paid Ads,Canada,1
929,Customer929,Canada,customer929@scrunchieshop.ca,2023-09-13,Returning,Email,Canada,2
930,Customer930,Canada,customer930@scrunchieshop.ca,2023-08-14,Returning,Paid Ads,Canada,5
931,Customer931,Canada,customer931@scrunchieshop.ca,2023-02-22,Returning,Email,Canada,3
932,Customer932,Canada,customer932@scrunchieshop.ca,2024-05-14,New,Organic,Canada,6
933,Customer933,Canada,customer933@scrunchieshop.ca,2024-05-20,New,Organic,Canada,3
934,Customer934,Canada,customer934@scrunchieshop.ca,2023-12-30,Returning,Organic,Canada,5
935,Customer935,Canada,customer935@scrunchieshop.ca,2023-10-07,Returning,Organic,Canada,3
936,Customer936,Canada,customer936@scrunchieshop.ca,2024-08-15,New,Referral,Canada,6
937,Customer937,Canada,customer937@scrunchieshop.ca,2024-12-14,Returning,Referral,Canada,4
938,Customer938,Canada,customer938@scrunchieshop.ca,2023-06-07,New,Paid Ads,Canada,2
939,Customer939,Canada,customer939@scrunchieshop.ca,2024-09-23,Returning,Email,Canada,6
940,Customer940,Canada,customer940@scrunchieshop.ca,2023-02-28,New,Organic,Canada,1
941,Customer941,Canada,customer941@scrunchieshop.ca,2023-05-08,VIP,Organic,Canada,5
942,Customer942,Canada,customer942@scrunchieshop.ca,2023-04-25,New,Email,Canada,4
943,Customer943,Canada,customer943@scrunchieshop.ca,2023-07-28,New,Email,Canada,1
944,Customer944,Canada,customer944@scrunchieshop.ca,2024-06-09,New,Paid Ads,Canada,1
945,Customer945,Canada,customer945@scrunchieshop.ca,2024-06-04,New,Email,Canada,5
946,Customer946,Canada,customer946@scrunchieshop.ca,2024-07-05,VIP,Organic,Canada,4
947,Customer947,Canada,customer947@scrunchieshop.ca,2023-08-25,VIP,Organic,Canada,1
948,Customer948,Canada,customer948@scrunchieshop.ca,2023-10-08,New,Organic,Canada,1
949,Customer949,Canada,customer949@scrunchieshop.ca,2023-12-25,New,Organic,Canada,4
950,Customer950,Canada,customer950@scrunchieshop.ca,2023-07-20,Returning,Organic,Canada,3
951,Customer951,Canada,customer951@scrunchieshop.ca,2023-10-05,VIP,Paid Ads,Canada,1
952,Customer952,Canada,customer952@scrunchieshop.ca,2023-08-23,Returning,Organic,Canada,2
953,Customer953,Canada,customer953@scrunchieshop.ca,2024-05-08,New,Paid Ads,Canada,4
954,Customer954,Canada,customer954@scrunchieshop.ca,2023-01-04,New,Organic,Canada,1
955,Customer955,Canada,customer955@scrunchieshop.ca,2024-10-27,Returning,Referral,Canada,5
956,Customer956,Canada,customer956@scrunchieshop.ca,2024-03-17,New,Referral,Canada,6
957,Customer957,Canada,customer957@scrunchieshop.ca,2023-01-29,Returning,Referral,Canada,2
958,Customer958,Canada,customer958@scrunchieshop.ca,2023-04-19,New,Referral,Canada,6
959,Customer959,Canada,customer959@scrunchieshop.ca,2024-09-01,Returning,Paid Ads,Canada,6
960,Customer960,Canada,customer960@scrunchieshop.ca,2023-03-16,New,Paid Ads,Canada,1
961,Customer961,Canada,customer961@scrunchieshop.ca,2023-05-26,Returning,Email,Canada,2
962,Customer962,Canada,customer962@scrunchieshop.ca,2023-05-08,New,Organic,Canada,2
963,Customer963,Canada,customer963@scrunchieshop.ca,2023-02-11,Returning,Referral,Canada,3
964,Customer964,Canada,customer964@scrunchieshop.ca,2023-12-22,New,Paid Ads,Canada,6
965,Customer965,Canada,customer965@scrunchieshop.ca,2023-02-10,Returning,Organic,Canada,2
966,Customer966,Canada,customer966@scrunchieshop.ca,2023-02-03,Returning,Organic,Canada,3
967,Customer967,Canada,customer967@scrunchieshop.ca,2023-01-17,Returning,Paid Ads,Canada,4
968,Customer968,Canada,customer968@scrunchieshop.ca,2024-11-07,Returning,Referral,Canada,3
969,Customer969,Canada,customer969@scrunchieshop.ca,2023-06-02,Returning,Email,Canada,5
970,Customer970,Canada,customer970@scrunchieshop.ca,2024-01-13,Returning,Organic,Canada,1
971,Customer971,Canada,customer971@scrunchieshop.ca,2024-08-10,New,Email,Canada,4
972,Customer972,Canada,customer972@scrunchieshop.ca,2024-08-21,Returning,Referral,Canada,4
973,Customer973,Canada,customer973@scrunchieshop.ca,2024-09-20,New,Referral,Canada,5
974,Customer974,Canada,customer974@scrunchieshop.ca,2023-12-08,New,Email,Canada,3
975,Customer975,Canada,customer975@scrunchieshop.ca,2023-01-27,New,Referral,Canada,1
976,Customer976,Canada,customer976@scrunchieshop.ca,2023-10-14,New,Organic,Canada,3
977,Customer977,Canada,customer977@scrunchieshop.ca,2024-10-07,Returning,Email,Canada,2
978,Customer978,Canada,customer978@scrunchieshop.ca,2023-06-17,Returning,Referral,Canada,3
979,Customer979,Canada,customer979@scrunchieshop.ca,2024-09-01,Returning,Email,Canada,4
980,Customer980,Canada,customer980@scrunchieshop.ca,2023-09-25,Returning,Organic,Canada,1
981,Customer981,Canada,customer981@scrunchieshop.ca,2024-03-30,New,Referral,Canada,3
982,Customer982,Canada,customer982@scrunchieshop.ca,2024-11-15,New,Organic,Canada,1
983,Customer983,Canada,customer983@scrunchieshop.ca,2024-02-05,New,Referral,Canada,1
984,Customer984,Canada,customer984@scrunchieshop.ca,2024-04-20,New,Paid Ads,Canada,2
985,Customer985,Canada,customer985@scrunchieshop.ca,2024-12-02,New,Referral,Canada,2
986,Customer986,Canada,customer986@scrunchieshop.ca,2024-09-25,New,Email,Canada,4
987,Customer987,Canada,customer987@scrunchieshop.ca,2024-07-11,Returning,Referral,Canada,5
988,Customer988,Canada,customer988@scrunchieshop.ca,2024-07-29,Returning,Organic,Canada,1
989,Customer989,Canada,customer989@scrunchieshop.ca,2023-05-10,VIP,Organic,Canada,5
990,Customer990,Canada,customer990@scrunchieshop.ca,2023-12-29,VIP,Referral,Canada,4
991,Customer991,Canada,customer991@scrunchieshop.ca,2024-12-05,Returning,Email,Canada,1
992,Customer992,Canada,customer992@scrunchieshop.ca,2024-11-23,New,Paid Ads,Canada,1
993,Customer993,Canada,customer993@scrunchieshop.ca,2023-10-19,Returning,Email,Canada,6
994,Customer994,Canada,customer994@scrunchieshop.ca,2024-01-06,Returning,Paid Ads,Canada,5
995,Customer995,Canada,customer995@scrunchieshop.ca,2023-01-29,New,Organic,Canada,3
996,Customer996,Canada,customer996@scrunchieshop.ca,2023-05-29,New,Email,Canada,2
997,Customer997,Canada,customer997@scrunchieshop.ca,2023-10-23,Returning,Paid Ads,Canada,3
998,Customer998,Canada,customer998@scrunchieshop.ca,2023-01-11,New,Referral,Canada,5
999,Customer999,Canada,customer999@scrunchieshop.ca,2024-05-26,Returning,Organic,Canada,2
1000,Customer1000,Canada,customer1000@scrunchieshop.ca,2024-11-06,Returning,Referral,Canada,3
